Gene,Importance
KIR3DX1,0.0
XLOC_007738,0.0
CCDC110,0.0
XLOC_000254,0.0
SNORD114-10,0.0
XLOC_003333,0.0
XLOC_011371,0.0
FBXO48,0.0
ALOX12B,0.0
XLOC_012014,0.0
ATG9B,0.0
XLOC_004916,0.0
FABP1,0.0
RAD21-AS1,0.0
CD28,0.0
LOC100288310,0.0
XLOC_l2_012210,0.0
BMF,0.0
C6orf146,0.0
LOC100509507,0.0
LOC728752,0.0
XLOC_013167,0.0
SPACA5,0.0
LOC285629,0.0
XLOC_012343,0.0
LOC144486,0.0
HHLA1,0.0
XLOC_009937,0.0
C6orf164,0.0
XLOC_010078,0.0
XLOC_009122,0.0
LOC100507492,0.0
XLOC_011691,0.0
LOC100271722,0.0
TRPC4,0.0
F11,0.0
SPTLC3,0.0
SPN,0.0
SLC35G1,0.0
C1orf101,0.0
ZCCHC13,0.0
ZBTB10,0.0
XLOC_001341,0.0
XLOC_000833,0.0
XLOC_013828,0.0
UBASH3B,0.0
LOC100506647,0.0
XLOC_012972,0.0
PKLR,0.0
XLOC_011603,0.0
FILIP1,0.0
XLOC_l2_012103,0.0
SEBOX,0.0
XLOC_012444,0.0
XLOC_006121,0.0
NTF3,0.0
UTY,0.0
OR2Y1,0.0
C17orf52,0.0
XLOC_013835,0.0
C21orf15,0.0
XLOC_008317,0.0
TRIM71,0.0
NOX1,0.0
LOC100505566,0.0
ZNF883,0.0
LOC642648,0.0
CTAG2,0.0
CD70,0.0
FLJ44511,0.0
PRSS1,0.0
ZNF354C,0.0
PCDHGB2,0.0
XLOC_009243,0.0
XLOC_012112,0.0
YIPF7,0.0
FAM3D,0.0
LOC283483,0.0
XLOC_006670,0.0
LOC338694,0.0
SMCR5,0.0
PTGFR,0.0
AGXT,0.0
XLOC_009631,0.0
BEST2,0.0
PLS1,0.0
IGFBP4,0.0
LOC100130872,0.0
PUS10,0.0
FIGNL1,0.0
OLIG3,0.0
RSPO4,0.0
XLOC_l2_010020,0.0
XLOC_000558,0.0
XLOC_002243,0.0
LOC285796,0.0
XLOC_011278,0.0
C3orf72,0.0
CCDC65,0.0
LOC100652735,0.0
FBXO43,0.0
LOC100507364,0.0
XLOC_006993,0.0
OR1S2,0.0
OR10P1,0.0
TMEM231,0.0
XLOC_013562,0.0
LOC100132987,0.0
XLOC_011510,0.0
XLOC_007734,0.0
XLOC_001970,0.0
OR52I2,0.0
XLOC_012551,0.0
XLOC_007057,0.0
XLOC_006928,0.0
PKP1,0.0
XLOC_002176,0.0
USP30,0.0
ZFP28,0.0
MASP1,0.0
LOC100507582,0.0
SIGLEC7,0.0
XLOC_002109,0.0
PKD1L2,0.0
FAM168A,0.0
LOC100289090,0.0
NFRKB,0.0
XLOC_014198,0.0
XLOC_011327,0.0
XLOC_005635,0.0
LOC100506437,0.0
UMODL1,0.0
LMLN,0.0
RAB33B,0.0
XLOC_l2_014294,0.0
SNORD42B,0.0
LOC100130778,0.0
XLOC_010545,0.0
STRA6,0.0
NFKBID,0.0
C1orf106,0.0
XLOC_010783,0.0
XLOC_003462,0.0
RAB38,0.0
XLOC_011441,0.0
XLOC_l2_009886,0.0
MCHR1,0.0
AURKA,0.0
XLOC_l2_001011,0.0
XLOC_l2_005418,0.0
FLJ39080,0.0
SYCP2L,0.0
XLOC_011596,0.0
HPSE,0.0
C14orf176,0.0
PCBP1-AS1,0.0
LOC441179,0.0
XLOC_013458,0.0
XLOC_010123,0.0
OIP5,0.0
XLOC_008436,0.0
XLOC_013983,0.0
XLOC_011063,0.0
XLOC_002037,0.0
KRTAP5-8,0.0
LOC100131208,0.0
LOC100507136,0.0
XLOC_l2_010816,0.0
SLC38A8,0.0
LOC100132005,0.0
F10,0.0
TPRX1,0.0
PDZD7,0.0
XLOC_001189,0.0
LOC100506798,0.0
LINC00163,0.0
LOC643783,0.0
SPTSSB,0.0
XLOC_003588,0.0
XLOC_009738,0.0
XLOC_007645,0.0
LOC100289026,0.0
XLOC_006462,0.0
XLOC_002541,0.0
PYHIN1,0.0
VDR,0.0
XLOC_007051,0.0
ZNF669,0.0
MN1,0.0
XLOC_008311,0.0
SNORD37,0.0
XLOC_010084,0.0
LOC100287082,0.0
RAB3D,0.0
LOC100128242,0.0
XLOC_001932,0.0
CCDC138,0.0
LOC283553,0.0
XLOC_003468,0.0
LOC100132859,0.0
VSTM1,0.0
LOC100505636,0.0
XLOC_007510,0.0
LOC100287188,0.0
C12orf66,0.0
XLOC_010987,0.0
LOC100507630,0.0
LOC100131608,0.0
GCNT4,0.0
XLOC_012366,0.0
DKFZP686I15217,0.0
LOC100286988,0.0
UNC13D,0.0
LOC286467,0.0
XLOC_l2_003674,0.0
LETM2,0.0
LINC00442,0.0
DHRS2,0.0
XLOC_006889,0.0
C11orf52,0.0
PTPRCAP,0.0
LOC100507487,0.0
ADAM9,0.0
LOC100506394,0.0
XLOC_l2_001689,0.0
XLOC_000731,0.0
LOC100131650,0.0
LOC729652,0.0
RENBP,0.0
LIN28A,0.0
XLOC_l2_002100,0.0
XLOC_010813,0.0
LOC100129662,0.0
CACNA2D4,0.0
B4GALT1,0.0
GRAP,0.0
PRR21,0.0
XLOC_l2_006595,0.0
XLOC_l2_015038,0.0
XLOC_004286,0.0
LINC00282,0.0
MAGEA12,0.0
LOC339442,0.0
RNASE3,0.0
XLOC_000945,0.0
MGC57346,0.0
XLOC_006124,0.0
CCNJL,0.0
CELA3A,0.0
LOC100506652,0.0
MYO5B,0.0
C19orf80,0.0
SPINK9,0.0
XLOC_014246,0.0
XLOC_002319,0.0
GNGT2,0.0
XLOC_005211,0.0
XLOC_002552,0.0
XLOC_l2_013145,0.0
CGB2,0.0
XLOC_l2_004192,0.0
XLOC_010051,0.0
LOC100507300,0.0
GYPE,0.0
LOC100509976,0.0
C16orf3,0.0
TAF5,0.0
XLOC_l2_001310,0.0
XLOC_001975,0.0
XLOC_009428,0.0
XLOC_013732,0.0
PDE4C,0.0
XLOC_011403,0.0
XLOC_012743,0.0
XLOC_003658,0.0
LOC100652906,0.0
XLOC_006333,0.0
XLOC_001542,0.0
FSHR,0.0
LOC100131654,0.0
ZNF750,0.0
LY6G6C,0.0
OR9H1P,0.0
XLOC_004280,0.0
XLOC_008642,0.0
XLOC_013986,0.0
Q9RWL9,0.0
MAP4K1,0.0
XLOC_006529,0.0
XLOC_009197,0.0
XLOC_001631,0.0
XLOC_005834,0.0
XLOC_l2_012082,0.0
NPSA,0.0
XLOC_002299,0.0
XLOC_006163,0.0
XLOC_014086,0.0
XLOC_009341,0.0
LOC100505857,0.0
XLOC_010520,0.0
TTTY7,0.0
XLOC_011519,0.0
XLOC_005561,0.0
XLOC_l2_012135,0.0
ANXA9,0.0
XLOC_l2_005403,0.0
SCN5A,0.0
XLOC_007502,0.0
LIPM,0.0
P2RX6,0.0
XLOC_010485,0.0
XLOC_010664,0.0
HIST4H4,0.0
IL2RA,0.0
XLOC_012685,0.0
XLOC_014137,0.0
MGC39545,0.0
XLOC_008558,0.0
AOX2P,0.0
LOC285033,0.0
XLOC_014418,0.0
ANKFN1,0.0
XLOC_002427,0.0
XLOC_002554,0.0
ATP2A3,0.0
SASS6,0.0
HLA-L,0.0
XLOC_009752,0.0
XLOC_l2_003936,0.0
ACY3,0.0
SLCO4C1,0.0
XLOC_010190,0.0
OOEP,0.0
ITGA2B,0.0
TIGD4,0.0
C9orf100,0.0
C4orf40,0.0
PTK7,0.0
XLOC_008417,0.0
F2RL2,0.0
Q6LRY1,0.0
SLN,0.0
FLJ21369,0.0
XLOC_001166,0.0
APOBEC3B,0.0
FGF22,0.0
LOC100506259,0.0
COL4A3,0.0
LOC100505564,0.0
XLOC_l2_010555,0.0
XLOC_005989,0.0
KLHDC7A,0.0
SH2D4A,0.0
LOC401463,0.0
CLCNKB,0.0
XLOC_004182,0.0
TACC3,0.0
KIAA1984,0.0
CD244,0.0
XLOC_012716,0.0
USP51,0.0
XLOC_013194,0.0
XLOC_008348,0.0
TLR10,0.0
LOC643770,0.0
TBX6,0.0
PIK3AP1,0.0
FKTN,0.0
BCL10,0.0
FOXD2,0.0
XLOC_010440,0.0
XLOC_000482,0.0
XLOC_l2_011415,0.0
ADAM21,0.0
XLOC_010445,0.0
LOC100505678,0.0
OR5K3,0.0
C1orf110,0.0
XLOC_l2_015562,0.0
XLOC_l2_015744,0.0
ACSM1,0.0
XLOC_002141,0.0
LOC100506929,0.0
LOC100507053,0.0
XLOC_010846,0.0
COL11A1,0.0
COL6A4P2,0.0
XLOC_l2_005781,0.0
XLOC_003460,0.0
XLOC_014134,0.0
XLOC_012542,0.0
LOC283761,0.0
LOC100130428,0.0
SNORD84,0.0
NR1I3,0.0
XLOC_008974,0.0
XLOC_l2_015068,0.0
XLOC_004309,0.0
XLOC_l2_010888,0.0
UNC5CL,0.0
LOC100652889,0.0
CCDC39,0.0
XLOC_010176,0.0
SMYD1,0.0
XLOC_011384,0.0
XLOC_012683,0.0
MXRA5,0.0
C1orf143,0.0
XLOC_l2_002355,0.0
XLOC_001428,0.0
TTC23L,0.0
LOC100506469,0.0
GNRHR2,0.0
CLIC6,0.0
XLOC_003911,0.0
XLOC_l2_000920,0.0
RORC,0.0
OR8D2,0.0
HRG,0.0
XLOC_002054,0.0
XLOC_005955,0.0
HTRA3,0.0
XLOC_007135,0.0
XLOC_005405,0.0
TMEM154,0.0
MGAM,0.0
XLOC_006320,0.0
SLC27A6,0.0
LOC283922,0.0
XLOC_004554,0.0
XLOC_010378,0.0
LOC100132529,0.0
XLOC_004268,0.0
LOC100506452,0.0
CIB3,0.0
XLOC_002044,0.0
TM7SF4,0.0
HCRP1,0.0
TFF2,0.0
LOC400680,0.0
XLOC_011235,0.0
XLOC_009100,0.0
CHST9,0.0
XLOC_013657,0.0
XLOC_008508,0.0
FBXW10,0.0
SLC47A2,0.0
XLOC_002247,0.0
XLOC_002981,0.0
FAM196B,0.0
LOC100506047,0.0
LOC100653268,0.0
C1QTNF9,0.0
OR4D11,0.0
GPR83,0.0
SPG20OS,0.0
SNORA38B,0.0
XLOC_001364,0.0
MSLN,0.0
LOC641510,0.0
XLOC_008833,0.0
TMEM102,0.0
MAGEC1,0.0
LOC284080,0.0
LOC100130193,0.0
ZNF552,0.0
LCN6,0.0
ALLC,0.0
XLOC_008762,0.0
TOB2P1,0.0
CLDN1,0.0
XLOC_l2_011922,0.0
TRIM50,0.0
C6orf105,0.0
LRRC43,0.0
XLOC_l2_013311,0.0
FXYD4,0.0
LOC728073,0.0
LOC100506546,0.0
LOC100509378,0.0
XLOC_l2_015212,0.0
TRIM17,0.0
POFUT2,0.0
FAM172BP,0.0
DEFB128,0.0
CHRNB3,0.0
LOC285965,0.0
PCDH18,0.0
LOC100652861,0.0
IL17F,0.0
FAM154A,0.0
TRPV3,0.0
PRCD,0.0
XLOC_l2_011095,0.0
A2ML1,0.0
GRAMD1A,0.0
LOC100507613,0.0
XLOC_002796,0.0
XLOC_l2_009050,0.0
XLOC_l2_001138,0.0
CDCP1,0.0
XLOC_l2_004327,0.0
KCNK13,0.0
FCER1A,0.0
XLOC_002071,0.0
XLOC_010529,0.0
KLHL13,0.0
C3orf67,0.0
EHHADH,0.0
APOA1,0.0
XLOC_008549,0.0
FAM124B,0.0
XLOC_001684,0.0
DNAAF1,0.0
XLOC_007698,0.0
LOC554206,0.0
XLOC_011559,0.0
XLOC_013612,0.0
SPESP1,0.0
XLOC_001432,0.0
LOC100128191,0.0
XLOC_005893,0.0
XLOC_000708,0.0
TAS2R7,0.0
LOC286154,0.0
XLOC_010949,0.0
ODAM,0.0
ANKRD20A4,0.0
XLOC_003867,0.0
HUS1,0.0
XLOC_l2_000706,0.0
CILP,0.0
ALB,0.0
SIGLECP3,0.0
RP11-165H20.1,0.0
TTTY13,0.0
ULBP1,0.0
CYSLTR1,0.0
XLOC_010335,0.0
ARHGEF33,0.0
SNAI3,0.0
XLOC_003480,0.0
LOC729815,0.0
PTGIR,0.0
LINC00290,0.0
LOC100287632,0.0
XLOC_006525,0.0
INHA,0.0
XLOC_005529,0.0
LOC393078,0.0
LOC285484,0.0
XLOC_014056,0.0
XLOC_006938,0.0
LOC100506816,0.0
MRPL23-AS1,0.0
LOC100131176,0.0
CAV3,0.0
KIF4A,0.0
XLOC_010596,0.0
C21orf96,0.0
XLOC_011806,0.0
SNORD116-10,0.0
XLOC_011025,0.0
PABPC4L,0.0
PRSS12,0.0
XLOC_l2_010011,0.0
CAPSL,0.0
OR4A15,0.0
XLOC_010065,0.0
XLOC_007938,0.0
XLOC_002063,0.0
BMS1P4,0.0
XLOC_008730,0.0
FLJ44385,0.0
FOXP2,0.0
FAM25A,0.0
XLOC_013832,0.0
XLOC_012244,0.0
XLOC_l2_003666,0.0
SPIB,0.0
XLOC_l2_011885,0.0
LOC100505923,0.0
GPR21,0.0
XLOC_005894,0.0
MTL5,0.0
FAIM3,0.0
DUSP13,0.0
TRIM53P,0.0
MOGAT3,0.0
XLOC_004323,0.0
XLOC_l2_014011,0.0
LOC100509247,0.0
MTVR2,0.0
LOC100287497,0.0
XLOC_l2_001302,0.0
XLOC_009514,0.0
LOC100129233,0.0
ANKRD63,0.0
LOC146880,0.0
LOC100507133,0.0
XLOC_l2_008226,0.0
TRHDE,0.0
TEX13B,0.0
LOC100652730,0.0
XLOC_009089,0.0
XLOC_010743,0.0
NAMA,0.0
XLOC_002033,0.0
SLC45A1,0.0
LOC100128591,0.0
XLOC_013449,0.0
XLOC_l2_015878,0.0
WFDC5,0.0
LOC100287506,0.0
LINC00256A,0.0
XLOC_l2_009405,0.0
GUSBP3,0.0
LOC100129083,0.0
SLC9B1,0.0
CALCR,0.0
LOC100616530,0.0
XLOC_006507,0.0
XLOC_009372,0.0
SAMD12-AS1,0.0
CDSN,0.0
TMOD4,0.0
DCC,0.0
WDR25,0.0
NPPC,0.0
HTA,0.0
SLC17A4,0.0
CTHRC1,0.0
XLOC_001515,0.0
KLF5,0.0
XLOC_l2_005731,0.0
SIM2,0.0
RHOF,0.0
XLOC_007559,0.0
XLOC_013256,0.0
LRRC69,0.0
XLOC_012452,0.0
XLOC_l2_009889,0.0
TAS2R5,0.0
SAMD9,0.0
XLOC_005713,0.0
GLB1L2,0.0
POLQ,0.0
CD5,0.0
XLOC_l2_001557,0.0
C12orf33,0.0
OR2A9P,0.0
LOC286177,0.0
XLOC_l2_002122,0.0
LRRC3C,0.0
LMOD2,0.0
LOC100506007,0.0
LOC441736,0.0
C5orf64,0.0
GPR173,0.0
XLOC_003305,0.0
CTAGE15P,0.0
LOC100133145,0.0
SPAG1,0.0
XLOC_002383,0.0
SVOPL,0.0
SFT2D2,0.0
IL7R,0.0
XLOC_001426,0.0
LOC389247,0.0
XLOC_001457,0.0
MLF1IP,0.0
LINC00487,0.0
XLOC_l2_012931,0.0
MFHAS1,0.0
SLC6A11,0.0
CA3,0.0
XLOC_008835,0.0
XLOC_007389,0.0
LOC100507979,0.0
LOC100507505,0.0
XLOC_013561,0.0
LOC255654,0.0
LYPD6B,0.0
XLOC_001482,0.0
XLOC_005788,0.0
XLOC_000026,0.0
SNORA5C,0.0
DNASE1,0.0
LOC100128343,0.0
HEATR4,0.0
EMR2,0.0
CYP3A7,0.0
XLOC_l2_014245,0.0
XLOC_006025,0.0
CD99P1,0.0
XLOC_012592,0.0
XLOC_009846,0.0
PHEX,0.0
LOC441956,0.0
LOC284837,0.0
PCDP1,0.0
XLOC_005927,0.0
PCDHGA9,0.0
XLOC_007608,0.0
XLOC_002151,0.0
XLOC_l2_011901,0.0
HCG27,0.0
LOC100292409,0.0
LOC100505550,0.0
E2F2,0.0
XLOC_001365,0.0
XLOC_011074,0.0
XLOC_011353,0.0
XLOC_000498,0.0
LOC729032,0.0
TCF7,0.0
PRKG2,0.0
XLOC_004576,0.0
LOC339788,0.0
FLT4,0.0
ASB5,0.0
SH3BP2,0.0
LOC100506459,0.0
CCDC60,0.0
TPTE2P2,0.0
CCDC13,0.0
CCNI2,0.0
OR2L2,0.0
XLOC_000087,0.0
LOC100507391,0.0
CALHM1,0.0
PTPN22,0.0
AQP8,0.0
LOC100509635,0.0
LOC729968,0.0
XLOC_l2_010947,0.0
NHSL2,0.0
LOC100132686,0.0
MAGEC3,0.0
ARG1,0.0
ATRIP,0.0
ISM2,0.0
SDC2,0.0
RFESD,0.0
NUP62CL,0.0
THPO,0.0
LOC100507419,0.0
XLOC_l2_008289,0.0
CHP2,0.0
PDLIM1,0.0
XLOC_011068,0.0
XLOC_009734,0.0
KL,0.0
LCE3B,0.0
XLOC_013770,0.0
XLOC_008171,0.0
XLOC_l2_007419,0.0
XLOC_005220,0.0
MIR17HG,0.0
XLOC_l2_009469,0.0
IL22RA2,0.0
C8orf45,0.0
LOC729187,0.0
MTTP,0.0
XLOC_008667,0.0
GCNT2,0.0
XLOC_000624,0.0
LOC284798,0.0
PLEKHA8,0.0
XLOC_011193,0.0
KIR2DS4,0.0
ACAD8,0.0
XLOC_014097,0.0
FSIP2,0.0
TMEM215,0.0
ZBTB39,0.0
CRHR2,0.0
TAGAP,0.0
LOC100505675,0.0
KCNJ13,0.0
LRRC36,0.0
ZNF41,0.0
SMAGP,0.0
FLJ40852,0.0
ZNF582,0.0
SNORD98,0.0
NR4A1,0.0
BOD1P,0.0
XLOC_l2_011627,0.0
LOC100128670,0.0
CRYGD,0.0
GPX7,0.0
XLOC_013666,0.0
LOC643719,0.0
TCHH,0.0
RGS22,0.0
XLOC_007680,0.0
ACVR1B,0.0
XLOC_010807,0.0
ZNF214,0.0
ENO1-AS1,0.0
XLOC_l2_010486,0.0
PSIMCT-1,0.0
XLOC_l2_007427,0.0
SYT6,0.0
XLOC_005946,0.0
ERV3-1,0.0
XLOC_002912,0.0
TBX21,0.0
GBP1,0.0
FLT3LG,0.0
XLOC_006532,0.0
LOC730961,0.0
FLJ30901,0.0
RNLS,0.0
FXYD2,0.0
XLOC_014358,0.0
F2RL1,0.0
XLOC_001085,0.0
XLOC_002578,0.0
E2F7,0.0
XLOC_000776,0.0
SNORD18C,0.0
CHST4,0.0
PGR,0.0
ADAMTS18,0.0
LOC100129119,0.0
FAM7A1,0.0
XLOC_004726,0.0
HYDIN2,0.0
XLOC_011331,0.0
XLOC_004408,0.0
XLOC_009683,0.0
Q97C69,0.0
MMP2,0.0
Q73P46,0.0
XLOC_002727,0.0
XLOC_002770,0.0
EPM2A,0.0
FAM132A,0.0
XLOC_000044,0.0
PTGDR,0.0
GAL3ST4,0.0
LOC100507047,0.0
XLOC_009493,0.0
FLJ20712,0.0
SNORD43,0.0
XLOC_009603,0.0
FBXO22-AS1,0.0
XLOC_011111,0.0
CCL28,0.0
LOC100131048,0.0
MEX3B,0.0
CYP2A13,0.0
NCAPH,0.0
LOC339400,0.0
MYLK3,0.0
XLOC_l2_005517,0.0
ZNF282,0.0
ADRA1D,0.0
PLAUR,0.0
RAD51,0.0
XLOC_002860,0.0
RHCE,0.0
KCNQ1DN,0.0
PTH2R,0.0
C20orf144,0.0
XLOC_007581,0.0
XLOC_001228,0.0
CCDC89,0.0
KDM5A,0.0
XLOC_l2_009172,0.0
CXorf1,0.0
SLC27A2,0.0
CTAGE1,0.0
ARHGAP40,0.0
CD27,0.0
OR1F2P,0.0
AMDHD1,0.0
CTSE,0.0
LOR,0.0
PCK1,0.0
PAPPA,0.0
SERPINB8,0.0
XLOC_005731,0.0
CHRNE,0.0
XLOC_014063,0.0
MUC8,0.0
CD163L1,0.0
QPCTL,0.0
RREB1,0.0
Q4E7A0,0.0
MT1DP,0.0
CCL17,0.0
LOC401022,0.0
XLOC_002952,0.0
EPB41,0.0
ZNF586,0.0
LOC100131929,0.0
LOC283177,0.0
L3MBTL4,0.0
INCA1,0.0
MIR137HG,0.0
XLOC_010685,0.0
SOX15,0.0
PIGW,0.0
CTAGE10P,0.0
XLOC_l2_003419,0.0
SNORD114-19,0.0
LOC100506655,0.0
SOX21-AS1,0.0
LOC619207,0.0
ECEL1P2,0.0
PPBP,0.0
XLOC_007662,0.0
LOC100506503,0.0
XLOC_007307,0.0
ZNF619,0.0
LOC100652838,0.0
SNORD88C,0.0
PNLIPRP1,0.0
XLOC_l2_015773,0.0
XLOC_010207,0.0
LOC100132731,0.0
XLOC_007543,0.0
LOC81691,0.0
PEAR1,0.0
C5orf20,0.0
DNAI2,0.0
XLOC_l2_015101,0.0
XLOC_005981,0.0
XLOC_012248,0.0
XLOC_005052,0.0
C8orf42,0.0
ANKRD56,0.0
XLOC_011305,0.0
XLOC_l2_003792,0.0
MYL4,0.0
LOC100505471,0.0
ZNF818P,0.0
ZNF774,0.0
LOC100507241,0.0
CCDC64,0.0
LOC100506606,0.0
WDR4,0.0
XLOC_008774,0.0
XLOC_009517,0.0
CFL1P1,0.0
LOC100130357,0.0
XLOC_002331,0.0
XLOC_007544,0.0
VTRNA1-1,0.0
DIS3,0.0
C2CD4D,0.0
RAD17,0.0
TMEM67,0.0
LOC100652790,0.0
ROS1,0.0
PRKAR2A,0.0
TSPAN19,0.0
TUSC5,0.0
FLJ39639,0.0
LOC100507353,0.0
Q5SRJ3,0.0
KCNK5,0.0
XLOC_009304,0.0
AOC2,0.0
DNAH11,0.0
XLOC_011396,0.0
LOC727710,0.0
WTH3DI,0.0
CELA2A,0.0
XLOC_006578,0.0
DUS2L,0.0
LOC100652779,0.0
XLOC_004366,0.0
LOC100129888,0.0
SLC12A8,0.0
LOC100507559,0.0
KRTAP10-3,0.0
NEDD4,0.0
XLOC_002593,0.0
PTER,0.0
P2RY6,0.0
ITPRIPL1,0.0
XLOC_001926,0.0
ZNF589,0.0
XLOC_l2_014289,0.0
LOC647107,0.0
XLOC_000041,0.0
USF1,0.0
ABCC4,0.0
C9orf41,0.0
FGD2,0.0
C8orf48,0.0
XLOC_005544,0.0
CYMP,0.0
XLOC_004815,0.0
XLOC_l2_004563,0.0
ZNF681,0.0
XLOC_002326,0.0
XLOC_003976,0.0
LOC100505974,0.0
XLOC_l2_000116,0.0
ELL3,0.0
XLOC_004864,0.0
XLOC_000348,0.0
XLOC_011190,0.0
XLOC_005596,0.0
XLOC_l2_001986,0.0
XLOC_007546,0.0
XLOC_012515,0.0
EMR1,0.0
LOC100652957,0.0
LOC100506343,0.0
LOC100506379,0.0
CRTAP,0.0
MMP14,0.0
PVRIG,0.0
C8orf34,0.0
KLHL4,0.0
SLC25A10,0.0
XLOC_001286,0.0
ZNF549,0.0
XLOC_l2_009508,0.0
FANCD2,0.0
NR5A1,0.0
XLOC_006756,0.0
XLOC_003386,0.0
THAP7-AS1,0.0
CLP1,0.0
XLOC_000280,0.0
SNORA59B,0.0
LINC00028,0.0
SLC22A2,0.0
CEP152,0.0
XLOC_000633,0.0
C9orf167,0.0
KIRREL,0.0
CCRL2,0.0
XLOC_l2_007237,0.0
XLOC_005953,0.0
CROT,0.0
DLX6-AS1,0.0
LOC100506950,0.0
ITGB1BP2,0.0
KDELR3,0.0
XLOC_007268,0.0
FLJ39051,0.0
SLC25A35,0.0
XLOC_007043,0.0
ACOT6,0.0
PODNL1,0.0
GMPPA,0.0
XLOC_005811,0.0
GEN1,0.0
ASF1B,0.0
CBX8,0.0
LRRIQ3,0.0
FBXL12,0.0
SOHLH2,0.0
XLOC_002588,0.0
XLOC_001080,0.0
KLK3,0.0
LOC285375,0.0
XLOC_007182,0.0
XLOC_l2_009804,0.0
DEFB109P1,0.0
VWDE,0.0
XLOC_009282,0.0
RAD51B,0.0
DKFZp564H213,0.0
XLOC_009549,0.0
CCDC147,0.0
FLJ44054,0.0
LOC100505475,0.0
SOX18,0.0
PAPD5,0.0
XLOC_003824,0.0
XLOC_000111,0.0
CLUL1,0.0
LY6G6E,0.0
ZBTB42,0.0
ZC3H8,0.0
XLOC_l2_002049,0.0
XLOC_007996,0.0
SYCE2,0.0
LOC254100,0.0
ZNF677,0.0
PEX11G,0.0
XLOC_l2_004859,0.0
SEMA3C,0.0
SMTNL1,0.0
UBQLNL,0.0
XLOC_011050,0.0
XLOC_002636,0.0
XLOC_000721,0.0
XLOC_009072,0.0
NLRP2,0.0
XLOC_001081,0.0
SLC2A9,0.0
LOC145694,0.0
XLOC_010257,0.0
TECTA,0.0
LOC100507346,0.0
XLOC_010657,0.0
ABCD1,0.0
CD22,0.0
XLOC_007436,0.0
LOC100506649,0.0
FCRL6,0.0
LRP5,0.0
XLOC_002924,0.0
IL20RB,0.0
XLOC_005285,0.0
RAB27A,0.0
XLOC_004258,0.0
RXFP1,0.0
XLOC_010525,0.0
GCH1,0.0
XLOC_012991,0.0
TMSB15A,0.0
HTR2C,0.0
XLOC_l2_000018,0.0
FLG,0.0
TFCP2L1,0.0
LOC148696,0.0
LOC100509205,0.0
KLHL1,0.0
LOC650226,0.0
LOC339240,0.0
C10orf68,0.0
C1orf187,0.0
HSPC072,0.0
DNA2,0.0
TMEM31,0.0
DNAH9,0.0
BIN2,0.0
LOC100289650,0.0
XLOC_l2_015132,0.0
XLOC_005530,0.0
XLOC_001797,0.0
OR1G1,0.0
XLOC_002198,0.0
PVRL1,0.0
XLOC_006817,0.0
LOC100129794,0.0
XLOC_005441,0.0
MRGPRE,0.0
XLOC_003190,0.0
XLOC_010477,0.0
LOC100129840,0.0
XLOC_l2_010056,0.0
SNIP1,0.0
XLOC_012894,0.0
XLOC_011767,0.0
XLOC_008382,0.0
PCDHGC5,0.0
KCNK3,0.0
RPGRIP1L,0.0
XLOC_005252,0.0
ARL5B,0.0
XLOC_004637,0.0
SNORD7,0.0
ZNF695,0.0
XLOC_l2_008885,0.0
XLOC_000595,0.0
XLOC_007849,0.0
ZNF70,0.0
HIPK4,0.0
XLOC_011816,0.0
C21orf91,0.0
LOC440356,0.0
XLOC_001703,0.0
ACPT,0.0
PLD5,0.0
XLOC_l2_001496,0.0
LOC100652851,0.0
ALDH3B1,0.0
XLOC_014336,0.0
CBWD7,0.0
APOL5,0.0
HIST3H2BB,0.0
GK5,0.0
XLOC_001873,0.0
SNORD113-5,0.0
XLOC_003471,0.0
PRDM12,0.0
LOC100506178,0.0
XLOC_007960,0.0
RARRES1,0.0
XLOC_005442,0.0
ZNF852,0.0
ZNF792,0.0
SMC5,0.0
SLC22A1,0.0
LOC100506161,0.0
ASB18,0.0
DKK1,0.0
CIDEB,0.0
ZNF764,0.0
XLOC_006752,0.0
FFAR1,0.0
LOC389300,0.0
LOC392364,0.0
SNORD114-4,0.0
SPDYE1,0.0
XLOC_003240,0.0
FAM48B1,0.0
ZNF578,0.0
KCNJ11,0.0
LOC100287216,0.0
KRTAP20-1,0.0
SLC18A2,0.0
LOC100507050,0.0
IL1RL1,0.0
XLOC_007974,0.0
GNRH2,0.0
TBC1D30,0.0
XLOC_002191,0.0
KCTD13,0.0
XLOC_l2_002729,0.0
TRAPPC6B,0.0
LOC100128675,0.0
LOC100130673,0.0
XLOC_001897,0.0
C6orf126,0.0
XLOC_012338,0.0
DEPDC7,0.0
FOXL1,0.0
XLOC_l2_011291,0.0
XLOC_001342,0.0
XLOC_007499,0.0
LOC100128081,0.0
SEPSECS,0.0
WNT10A,0.0
XLOC_004794,0.0
BMP1,0.0
LHFPL5,0.0
LOC100507305,0.0
CENPH,0.0
LOC100128139,0.0
LINC00271,0.0
AZU1,0.0
XLOC_000765,0.0
XLOC_012663,0.0
XLOC_012348,0.0
SLC35D1,0.0
PLIN1,0.0
LOC100506935,0.0
XLOC_l2_004180,0.0
LOC100287049,0.0
XLOC_011102,0.0
XLOC_011721,0.0
XLOC_l2_014876,0.0
GLTP,0.0
LOC100506439,0.0
GRTP1,0.0
GH2,0.0
XLOC_010427,0.0
XLOC_004467,0.0
CLCA1,0.0
ABT1,0.0
XLOC_l2_005690,0.0
XLOC_010209,0.0
AKAP2,0.0
